ID da Nota,Filial,Cidade,Tipo de Cliente,Gênero,Departamento,Preço Unitário,Quantidade,Imposto 5%,Total da Venda,Data,Hora,Forma de Pagamento,Custo das Mercadorias,Margem Bruta %,Lucro Bruto,Avaliação
268-27-6179,Cairo,Belo Horizonte,Cliente Fiel,Feminino,Acessórios de Moda,56.47,8,22.588,474.348,2023-02-26 17:43:50.763826,2:57:00 PM,Carteira Digital,451.76,4.761904762,22.588,7.3
668-90-8900,Alex,São Paulo,Cliente Fiel,Feminino,Casa e Estilo de Vida,93.69,7,32.7915,688.6215,2023-02-27 17:43:50.763826,6:44:00 PM,Cartão de Crédito,655.83,4.761904762,32.7915,4.5
870-54-3162,Alex,São Paulo,Cliente Fiel,Feminino,Esportes e Viagens,32.25,5,8.0625,169.3125,2023-02-28 17:43:50.763826,1:26:00 PM,Dinheiro,161.25,4.761904762,8.0625,9.0
189-08-9157,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Acessórios de Moda,31.73,9,14.2785,299.8485,2023-03-01 17:43:50.763826,4:17:00 PM,Cartão de Crédito,285.57,4.761904762,14.2785,5.9
663-86-9076,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Alimentos e Bebidas,68.54,8,27.416,575.736,2023-03-02 17:43:50.763826,3:57:00 PM,Carteira Digital,548.32,4.761904762,27.416,8.5
549-84-7482,Cairo,Belo Horizonte,Cliente Fiel,Feminino,Esportes e Viagens,90.28,9,40.626,853.146,2023-03-03 17:43:50.763826,11:15:00 AM,Carteira Digital,812.52,4.761904762,40.626,7.2
191-10-6171,Cairo,Belo Horizonte,Cliente Ocasional,Feminino,Acessórios de Moda,39.62,7,13.867,291.207,2023-03-04 17:43:50.763826,1:18:00 PM,Dinheiro,277.34,4.761904762,13.867,7.5
802-70-5316,Alex,São Paulo,Cliente Fiel,Feminino,Esportes e Viagens,92.13,6,27.639,580.419,2023-03-05 17:43:50.763826,8:34:00 PM,Dinheiro,552.78,4.761904762,27.639,8.3
695-51-0018,Cairo,Belo Horizonte,Cliente Ocasional,Feminino,Esportes e Viagens,34.84,4,6.968,146.328,2023-03-06 17:43:50.763826,6:36:00 PM,Dinheiro,139.36,4.761904762,6.968,7.4
590-83-4591,Cairo,Belo Horizonte,Cliente Fiel,Feminino,Acessórios Eletrônicos,87.45,6,26.235,550.935,2023-03-07 17:43:50.763826,2:40:00 PM,Cartão de Crédito,524.7,4.761904762,26.235,8.8
483-71-1164,Giza,Rio de Janeiro,Cliente Ocasional,Feminino,Saúde e Beleza,81.3,6,24.39,512.19,2023-03-08 17:43:50.763826,4:43:00 PM,Carteira Digital,487.8,4.761904762,24.39,5.3
597-78-7908,Giza,Rio de Janeiro,Cliente Ocasional,Feminino,Acessórios de Moda,90.22,3,13.533,284.193,2023-03-09 17:43:50.763826,7:39:00 PM,Dinheiro,270.66,4.761904762,13.533,6.2
700-81-1757,Alex,São Paulo,Cliente Ocasional,Feminino,Acessórios Eletrônicos,26.31,5,6.5775,138.1275,2023-03-10 17:43:50.763826,8:59:00 PM,Cartão de Crédito,131.55,4.761904762,6.5775,8.8
354-39-5160,Alex,São Paulo,Cliente Fiel,Feminino,Casa e Estilo de Vida,34.42,6,10.326,216.846,2023-03-11 17:43:50.763826,3:39:00 PM,Dinheiro,206.52,4.761904762,10.326,9.8
241-72-9525,Cairo,Belo Horizonte,Cliente Ocasional,Feminino,Esportes e Viagens,51.91,10,25.955,545.055,2023-03-12 17:43:50.763826,12:21:00 PM,Dinheiro,519.1,4.761904762,25.955,8.2
575-30-8091,Alex,São Paulo,Cliente Ocasional,Feminino,Esportes e Viagens,72.5,8,29.0,609.0,2023-03-13 17:43:50.763826,7:25:00 PM,Carteira Digital,580.0,4.761904762,29.0,9.2
731-81-9469,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Esportes e Viagens,89.8,10,44.9,942.9,2023-03-14 17:43:50.763826,1:00:00 PM,Cartão de Crédito,898.0,4.761904762,44.9,5.4
280-17-4359,Giza,Rio de Janeiro,Cliente Fiel,Masculino,Saúde e Beleza,90.5,10,45.25,950.25,2023-03-15 17:43:50.763826,1:48:00 PM,Dinheiro,905.0,4.761904762,45.25,8.1
338-65-2210,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Saúde e Beleza,68.6,10,34.3,720.3,2023-03-16 17:43:50.763826,7:57:00 PM,Dinheiro,686.0,4.761904762,34.3,9.1
488-25-4221,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Alimentos e Bebidas,30.41,1,1.5205,31.9305,2023-03-17 17:43:50.763826,10:36:00 AM,Cartão de Crédito,30.41,4.761904762,1.5205,8.4
239-10-7476,Alex,São Paulo,Cliente Ocasional,Feminino,Casa e Estilo de Vida,77.95,6,23.385,491.085,2023-03-18 17:43:50.763826,4:37:00 PM,Carteira Digital,467.7,4.761904762,23.385,8.0
458-41-1477,Giza,Rio de Janeiro,Cliente Ocasional,Feminino,Saúde e Beleza,46.26,6,13.878,291.438,2023-03-19 17:43:50.763826,5:11:00 PM,Cartão de Crédito,277.56,4.761904762,13.878,9.5
685-64-1609,Alex,São Paulo,Cliente Fiel,Feminino,Acessórios de Moda,30.14,10,15.07,316.47,2023-03-20 17:43:50.763826,12:28:00 PM,Carteira Digital,301.4,4.761904762,15.07,9.2
568-90-5112,Giza,Rio de Janeiro,Cliente Ocasional,Masculino,Saúde e Beleza,66.14,4,13.228,277.788,2023-03-21 17:43:50.763826,12:46:00 PM,Cartão de Crédito,264.56,4.761904762,13.228,5.6
262-47-2794,Cairo,Belo Horizonte,Cliente Fiel,Masculino,Casa e Estilo de Vida,71.86,8,28.744,603.624,2023-03-22 17:43:50.763826,3:07:00 PM,Cartão de Crédito,574.88,4.761904762,28.744,6.2
238-49-0436,Alex,São Paulo,Cliente Ocasional,Masculino,Saúde e Beleza,32.46,8,12.984,272.664,2023-03-23 17:43:50.763826,1:48:00 PM,Cartão de Crédito,259.68,4.761904762,12.984,4.9
608-96-3517,Cairo,Belo Horizonte,Cliente Fiel,Feminino,Acessórios de Moda,91.54,4,18.308,384.468,2023-03-24 17:43:50.763826,7:20:00 PM,Cartão de Crédito,366.16,4.761904762,18.308,4.8
584-86-7256,Giza,Rio de Janeiro,Cliente Fiel,Masculino,Esportes e Viagens,34.56,7,12.096,254.016,2023-03-25 17:43:50.763826,4:07:00 PM,Cartão de Crédito,241.92,4.761904762,12.096,7.3
746-94-0204,Alex,São Paulo,Cliente Ocasional,Masculino,Acessórios de Moda,83.24,9,37.458,786.618,2023-03-26 17:43:50.763826,11:56:00 AM,Cartão de Crédito,749.16,4.761904762,37.458,7.4
214-17-6927,Giza,Rio de Janeiro,Cliente Ocasional,Feminino,Alimentos e Bebidas,16.48,6,4.944,103.824,2023-03-27 17:43:50.763826,6:23:00 PM,Carteira Digital,98.88,4.761904762,4.944,9.9
400-89-4171,Giza,Rio de Janeiro,Cliente Ocasional,Feminino,Esportes e Viagens,80.97,8,32.388,680.148,2023-03-28 17:43:50.763826,1:05:00 PM,Dinheiro,647.76,4.761904762,32.388,9.3
782-95-9291,Alex,São Paulo,Cliente Fiel,Masculino,Alimentos e Bebidas,92.29,5,23.0725,484.5225,2023-03-29 17:43:50.763826,3:55:00 PM,Cartão de Crédito,461.45,4.761904762,23.0725,9.0
279-74-2924,Cairo,Belo Horizonte,Cliente Fiel,Masculino,Acessórios Eletrônicos,72.17,1,3.6085,75.7785,2023-03-30 17:43:50.763826,7:40:00 PM,Dinheiro,72.17,4.761904762,3.6085,6.1
307-85-2293,Cairo,Belo Horizonte,Cliente Ocasional,Masculino,Casa e Estilo de Vida,50.28,5,12.57,263.97,2023-03-31 17:43:50.763826,1:58:00 PM,Carteira Digital,251.4,4.761904762,12.57,9.7
743-04-1105,Cairo,Belo Horizonte,Cliente Fiel,Masculino,Saúde e Beleza,97.22,9,43.749,918.729,2023-04-01 17:43:50.763826,2:43:00 PM,Carteira Digital,874.98,4.761904762,43.749,6.0
423-57-2993,Cairo,Belo Horizonte,Cliente Ocasional,Masculino,Esportes e Viagens,93.39,6,28.017,588.357,2023-04-02 17:43:50.763826,7:18:00 PM,Carteira Digital,560.34,4.761904762,28.017,10.0
894-41-5205,Giza,Rio de Janeiro,Cliente Ocasional,Feminino,Alimentos e Bebidas,43.18,8,17.272,362.712,2023-04-03 17:43:50.763826,7:39:00 PM,Cartão de Crédito,345.44,4.761904762,17.272,8.3
275-28-0149,Alex,São Paulo,Cliente Ocasional,Masculino,Esportes e Viagens,63.69,1,3.1845,66.8745,2023-04-04 17:43:50.763826,4:21:00 PM,Dinheiro,63.69,4.761904762,3.1845,6.0
101-17-6199,Alex,São Paulo,Cliente Ocasional,Masculino,Alimentos e Bebidas,45.79,7,16.0265,336.5565,2023-04-05 17:43:50.763826,7:44:00 PM,Cartão de Crédito,320.53,4.761904762,16.0265,7.0
423-80-0988,Giza,Rio de Janeiro,Cliente Ocasional,Masculino,Esportes e Viagens,76.4,2,7.64,160.44,2023-04-06 17:43:50.763826,7:42:00 PM,Carteira Digital,152.8,4.761904762,7.64,6.5
548-46-9322,Cairo,Belo Horizonte,Cliente Ocasional,Masculino,Alimentos e Bebidas,39.9,10,19.95,418.95,2023-04-07 17:43:50.763826,3:24:00 PM,Cartão de Crédito,399.0,4.761904762,19.95,5.9
505-02-0892,Cairo,Belo Horizonte,Cliente Fiel,Masculino,Saúde e Beleza,42.57,8,17.028,357.588,2023-04-08 17:43:50.763826,2:12:00 PM,Carteira Digital,340.56,4.761904762,17.028,5.6
234-65-2137,Giza,Rio de Janeiro,Cliente Ocasional,Masculino,Casa e Estilo de Vida,95.58,10,47.79,1003.59,2023-04-09 17:43:50.763826,1:32:00 PM,Dinheiro,955.8,4.761904762,47.79,4.8
687-47-8271,Alex,São Paulo,Cliente Ocasional,Masculino,Acessórios de Moda,98.98,10,49.49,1039.29,2023-04-10 17:43:50.763826,4:20:00 PM,Cartão de Crédito,989.8,4.761904762,49.49,8.7
796-32-9050,Alex,São Paulo,Cliente Ocasional,Masculino,Alimentos e Bebidas,51.28,6,15.384,323.064,2023-04-11 17:43:50.763826,4:31:00 PM,Dinheiro,307.68,4.761904762,15.384,6.5
105-31-1824,Alex,São Paulo,Cliente Fiel,Masculino,Esportes e Viagens,69.52,7,24.332,510.972,2023-04-12 17:43:50.763826,3:10:00 PM,Cartão de Crédito,486.64,4.761904762,24.332,8.5
249-42-3782,Alex,São Paulo,Cliente Ocasional,Masculino,Saúde e Beleza,70.01,5,17.5025,367.5525,2023-04-13 17:43:50.763826,11:36:00 AM,Carteira Digital,350.05,4.761904762,17.5025,5.5
316-55-4634,Cairo,Belo Horizonte,Cliente Fiel,Masculino,Alimentos e Bebidas,80.05,5,20.0125,420.2625,2023-04-14 17:43:50.763826,12:45:00 PM,Cartão de Crédito,400.25,4.761904762,20.0125,9.4
733-33-4967,Giza,Rio de Janeiro,Cliente Ocasional,Masculino,Acessórios Eletrônicos,20.85,8,8.34,175.14,2023-04-15 17:43:50.763826,7:17:00 PM,Dinheiro,166.8,4.761904762,8.34,6.3
608-27-6295,Cairo,Belo Horizonte,Cliente Fiel,Masculino,Acessórios Eletrônicos,52.89,6,15.867,333.207,2023-04-16 17:43:50.763826,5:34:00 PM,Cartão de Crédito,317.34,4.761904762,15.867,9.8
414-12-7047,Cairo,Belo Horizonte,Cliente Ocasional,Masculino,Alimentos e Bebidas,19.79,8,7.916,166.236,2023-04-17 17:43:50.763826,12:04:00 PM,Carteira Digital,158.32,4.761904762,7.916,8.7
827-26-2100,Alex,São Paulo,Cliente Fiel,Masculino,Casa e Estilo de Vida,33.84,9,15.228,319.788,2023-04-18 17:43:50.763826,4:21:00 PM,Carteira Digital,304.56,4.761904762,15.228,8.8
175-54-2529,Alex,São Paulo,Cliente Fiel,Masculino,Alimentos e Bebidas,22.17,8,8.868,186.228,2023-04-19 17:43:50.763826,5:01:00 PM,Cartão de Crédito,177.36,4.761904762,8.868,9.6
139-52-2867,Giza,Rio de Janeiro,Cliente Ocasional,Feminino,Acessórios de Moda,22.51,7,7.8785,165.4485,2023-04-20 17:43:50.763826,10:50:00 AM,Cartão de Crédito,157.57,4.761904762,7.8785,4.8
407-63-8975,Alex,São Paulo,Cliente Ocasional,Masculino,Alimentos e Bebidas,73.88,6,22.164,465.444,2023-04-21 17:43:50.763826,7:16:00 PM,Carteira Digital,443.28,4.761904762,22.164,4.4
342-65-4817,Giza,Rio de Janeiro,Cliente Fiel,Masculino,Saúde e Beleza,86.8,3,13.02,273.42,2023-04-22 17:43:50.763826,4:47:00 PM,Carteira Digital,260.4,4.761904762,13.02,9.9
130-98-8941,Giza,Rio de Janeiro,Cliente Ocasional,Masculino,Acessórios de Moda,64.26,7,22.491,472.311,2023-04-23 17:43:50.763826,10:00:00 AM,Dinheiro,449.82,4.761904762,22.491,5.7
434-83-9547,Giza,Rio de Janeiro,Cliente Fiel,Masculino,Alimentos e Bebidas,38.47,8,15.388,323.148,2023-04-24 17:43:50.763826,11:51:00 AM,Dinheiro,307.76,4.761904762,15.388,7.7
851-28-6367,Alex,São Paulo,Cliente Fiel,Masculino,Esportes e Viagens,15.5,10,7.75,162.75,2023-04-25 17:43:50.763826,10:55:00 AM,Carteira Digital,155.0,4.761904762,7.75,8.0
824-88-3614,Giza,Rio de Janeiro,Cliente Ocasional,Masculino,Saúde e Beleza,34.31,8,13.724,288.204,2023-04-26 17:43:50.763826,3:00:00 PM,Carteira Digital,274.48,4.761904762,13.724,5.7
586-25-0848,Alex,São Paulo,Cliente Ocasional,Feminino,Esportes e Viagens,12.34,7,4.319,90.699,2023-04-27 17:43:50.763826,11:19:00 AM,Cartão de Crédito,86.38,4.761904762,4.319,6.7
895-66-0685,Cairo,Belo Horizonte,Cliente Fiel,Masculino,Alimentos e Bebidas,18.08,3,2.712,56.952,2023-04-28 17:43:50.763826,7:46:00 PM,Carteira Digital,54.24,4.761904762,2.712,8.0
305-14-0245,Cairo,Belo Horizonte,Cliente Fiel,Feminino,Casa e Estilo de Vida,94.49,8,37.796,793.716,2023-04-29 17:43:50.763826,7:00:00 PM,Carteira Digital,755.92,4.761904762,37.796,7.5
732-04-5373,Cairo,Belo Horizonte,Cliente Fiel,Masculino,Casa e Estilo de Vida,46.47,4,9.294,195.174,2023-04-30 17:43:50.763826,10:53:00 AM,Dinheiro,185.88,4.761904762,9.294,7.0
400-60-7251,Alex,São Paulo,Cliente Ocasional,Masculino,Casa e Estilo de Vida,74.07,1,3.7035,77.7735,2023-05-01 17:43:50.763826,12:50:00 PM,Carteira Digital,74.07,4.761904762,3.7035,9.9
593-65-1552,Giza,Rio de Janeiro,Cliente Ocasional,Feminino,Casa e Estilo de Vida,69.81,4,13.962,293.202,2023-05-02 17:43:50.763826,8:50:00 PM,Cartão de Crédito,279.24,4.761904762,13.962,5.9
284-34-9626,Cairo,Belo Horizonte,Cliente Ocasional,Feminino,Casa e Estilo de Vida,77.04,3,11.556,242.676,2023-05-03 17:43:50.763826,10:39:00 AM,Cartão de Crédito,231.12,4.761904762,11.556,7.2
437-58-8131,Cairo,Belo Horizonte,Cliente Ocasional,Feminino,Acessórios de Moda,73.52,2,7.352,154.392,2023-05-04 17:43:50.763826,1:41:00 PM,Carteira Digital,147.04,4.761904762,7.352,4.6
286-43-6208,Giza,Rio de Janeiro,Cliente Ocasional,Feminino,Alimentos e Bebidas,87.8,9,39.51,829.71,2023-05-05 17:43:50.763826,7:08:00 PM,Dinheiro,790.2,4.761904762,39.51,9.2
641-43-2399,Cairo,Belo Horizonte,Cliente Ocasional,Masculino,Casa e Estilo de Vida,25.55,4,5.11,107.31,2023-05-06 17:43:50.763826,8:23:00 PM,Carteira Digital,102.2,4.761904762,5.11,5.7
831-07-6050,Alex,São Paulo,Cliente Ocasional,Masculino,Acessórios Eletrônicos,32.71,5,8.1775,171.7275,2023-05-07 17:43:50.763826,11:30:00 AM,Cartão de Crédito,163.55,4.761904762,8.1775,9.9
556-86-3144,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Acessórios de Moda,74.29,1,3.7145,78.0045,2023-05-08 17:43:50.763826,7:30:00 PM,Dinheiro,74.29,4.761904762,3.7145,5.0
848-24-9445,Giza,Rio de Janeiro,Cliente Fiel,Masculino,Saúde e Beleza,43.7,2,4.37,91.77,2023-05-09 17:43:50.763826,6:03:00 PM,Dinheiro,87.4,4.761904762,4.37,4.9
856-22-8149,Alex,São Paulo,Cliente Ocasional,Feminino,Casa e Estilo de Vida,25.29,1,1.2645,26.5545,2023-05-10 17:43:50.763826,10:13:00 AM,Carteira Digital,25.29,4.761904762,1.2645,6.1
699-01-4164,Giza,Rio de Janeiro,Cliente Ocasional,Masculino,Saúde e Beleza,41.5,4,8.3,174.3,2023-05-11 17:43:50.763826,7:58:00 PM,Cartão de Crédito,166.0,4.761904762,8.3,8.2
420-11-4919,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Alimentos e Bebidas,71.39,5,17.8475,374.7975,2023-05-12 17:43:50.763826,7:57:00 PM,Cartão de Crédito,356.95,4.761904762,17.8475,5.5
606-80-4905,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Esportes e Viagens,19.15,6,5.745,120.645,2023-05-13 17:43:50.763826,10:01:00 AM,Cartão de Crédito,114.9,4.761904762,5.745,6.8
542-41-0513,Cairo,Belo Horizonte,Cliente Fiel,Feminino,Acessórios Eletrônicos,57.49,4,11.498,241.458,2023-05-14 17:43:50.763826,11:57:00 AM,Dinheiro,229.96,4.761904762,11.498,6.6
426-39-2418,Giza,Rio de Janeiro,Cliente Ocasional,Masculino,Acessórios Eletrônicos,61.41,7,21.4935,451.3635,2023-05-15 17:43:50.763826,10:02:00 AM,Dinheiro,429.87,4.761904762,21.4935,9.8
875-46-5808,Cairo,Belo Horizonte,Cliente Fiel,Masculino,Saúde e Beleza,25.9,10,12.95,271.95,2023-05-16 17:43:50.763826,2:51:00 PM,Carteira Digital,259.0,4.761904762,12.95,8.7
394-43-4238,Cairo,Belo Horizonte,Cliente Fiel,Masculino,Casa e Estilo de Vida,17.77,5,4.4425,93.2925,2023-05-17 17:43:50.763826,12:42:00 PM,Cartão de Crédito,88.85,4.761904762,4.4425,5.4
749-24-1565,Alex,São Paulo,Cliente Ocasional,Feminino,Saúde e Beleza,23.03,9,10.3635,217.6335,2023-05-18 17:43:50.763826,12:02:00 PM,Carteira Digital,207.27,4.761904762,10.3635,7.9
672-51-8681,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Acessórios Eletrônicos,66.65,9,29.9925,629.8425,2023-05-19 17:43:50.763826,6:19:00 PM,Cartão de Crédito,599.85,4.761904762,29.9925,9.7
263-87-5680,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Casa e Estilo de Vida,28.53,10,14.265,299.565,2023-05-20 17:43:50.763826,5:38:00 PM,Carteira Digital,285.3,4.761904762,14.265,7.8
573-58-9734,Cairo,Belo Horizonte,Cliente Ocasional,Feminino,Acessórios de Moda,30.37,3,4.5555,95.6655,2023-05-21 17:43:50.763826,1:41:00 PM,Carteira Digital,91.11,4.761904762,4.5555,5.1
817-69-8206,Cairo,Belo Horizonte,Cliente Ocasional,Feminino,Acessórios Eletrônicos,99.73,9,44.8785,942.4485,2023-05-22 17:43:50.763826,7:42:00 PM,Cartão de Crédito,897.57,4.761904762,44.8785,6.5
888-02-0338,Alex,São Paulo,Cliente Ocasional,Masculino,Acessórios Eletrônicos,26.23,9,11.8035,247.8735,2023-05-23 17:43:50.763826,8:24:00 PM,Carteira Digital,236.07,4.761904762,11.8035,5.9
677-11-0152,Giza,Rio de Janeiro,Cliente Ocasional,Feminino,Alimentos e Bebidas,93.26,9,41.967,881.307,2023-05-24 17:43:50.763826,6:08:00 PM,Dinheiro,839.34,4.761904762,41.967,8.8
142-63-6033,Cairo,Belo Horizonte,Cliente Ocasional,Masculino,Casa e Estilo de Vida,92.36,5,23.09,484.89,2023-05-25 17:43:50.763826,7:17:00 PM,Carteira Digital,461.8,4.761904762,23.09,4.9
656-16-1063,Cairo,Belo Horizonte,Cliente Ocasional,Masculino,Esportes e Viagens,46.42,3,6.963,146.223,2023-05-26 17:43:50.763826,1:24:00 PM,Cartão de Crédito,139.26,4.761904762,6.963,4.4
891-58-8335,Cairo,Belo Horizonte,Cliente Fiel,Feminino,Esportes e Viagens,29.61,7,10.3635,217.6335,2023-05-27 17:43:50.763826,3:53:00 PM,Dinheiro,207.27,4.761904762,10.3635,6.5
802-43-8934,Alex,São Paulo,Cliente Ocasional,Masculino,Casa e Estilo de Vida,18.28,1,0.914,19.194,2023-05-28 17:43:50.763826,3:05:00 PM,Cartão de Crédito,18.28,4.761904762,0.914,8.3
560-30-5617,Cairo,Belo Horizonte,Cliente Ocasional,Feminino,Esportes e Viagens,24.77,5,6.1925,130.0425,2023-05-29 17:43:50.763826,6:27:00 PM,Dinheiro,123.85,4.761904762,6.1925,8.5
319-74-2561,Alex,São Paulo,Cliente Fiel,Feminino,Acessórios Eletrônicos,94.64,3,14.196,298.116,2023-05-30 17:43:50.763826,4:55:00 PM,Dinheiro,283.92,4.761904762,14.196,5.5
549-03-9315,Cairo,Belo Horizonte,Cliente Ocasional,Masculino,Acessórios de Moda,94.87,8,37.948,796.908,2023-05-31 17:43:50.763826,12:58:00 PM,Carteira Digital,758.96,4.761904762,37.948,8.7
790-29-1172,Cairo,Belo Horizonte,Cliente Ocasional,Feminino,Alimentos e Bebidas,57.34,3,8.601,180.621,2023-06-01 17:43:50.763826,6:59:00 PM,Cartão de Crédito,172.02,4.761904762,8.601,7.9
239-36-3640,Cairo,Belo Horizonte,Cliente Ocasional,Masculino,Acessórios Eletrônicos,45.35,6,13.605,285.705,2023-06-02 17:43:50.763826,1:44:00 PM,Carteira Digital,272.1,4.761904762,13.605,6.1
468-01-2051,Cairo,Belo Horizonte,Cliente Ocasional,Masculino,Alimentos e Bebidas,62.08,7,21.728,456.288,2023-06-03 17:43:50.763826,1:46:00 PM,Carteira Digital,434.56,4.761904762,21.728,5.4
389-25-3394,Giza,Rio de Janeiro,Cliente Ocasional,Masculino,Acessórios Eletrônicos,11.81,5,2.9525,62.0025,2023-06-04 17:43:50.763826,6:06:00 PM,Dinheiro,59.05,4.761904762,2.9525,9.4
279-62-1445,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Acessórios de Moda,12.54,1,0.627,13.167,2023-06-05 17:43:50.763826,12:38:00 PM,Dinheiro,12.54,4.761904762,0.627,8.2
213-72-6612,Alex,São Paulo,Cliente Ocasional,Masculino,Alimentos e Bebidas,43.25,2,4.325,90.825,2023-06-06 17:43:50.763826,3:56:00 PM,Dinheiro,86.5,4.761904762,4.325,6.2
746-68-6593,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Esportes e Viagens,87.16,2,8.716,183.036,2023-06-07 17:43:50.763826,2:29:00 PM,Cartão de Crédito,174.32,4.761904762,8.716,9.7
836-82-5858,Cairo,Belo Horizonte,Cliente Fiel,Masculino,Saúde e Beleza,69.37,9,31.2165,655.5465,2023-06-08 17:43:50.763826,7:14:00 PM,Carteira Digital,624.33,4.761904762,31.2165,4.0
583-72-1480,Giza,Rio de Janeiro,Cliente Fiel,Masculino,Acessórios Eletrônicos,37.06,4,7.412,155.652,2023-06-09 17:43:50.763826,4:24:00 PM,Carteira Digital,148.24,4.761904762,7.412,9.7
466-61-5506,Cairo,Belo Horizonte,Cliente Fiel,Feminino,Acessórios Eletrônicos,90.7,6,27.21,571.41,2023-06-10 17:43:50.763826,10:52:00 AM,Dinheiro,544.2,4.761904762,27.21,5.3
721-86-6247,Alex,São Paulo,Cliente Ocasional,Feminino,Casa e Estilo de Vida,63.42,8,25.368,532.728,2023-06-11 17:43:50.763826,12:55:00 PM,Carteira Digital,507.36,4.761904762,25.368,7.4
289-65-5721,Cairo,Belo Horizonte,Cliente Ocasional,Feminino,Acessórios de Moda,81.37,2,8.137,170.877,2023-06-12 17:43:50.763826,7:28:00 PM,Dinheiro,162.74,4.761904762,8.137,6.5
545-46-3100,Cairo,Belo Horizonte,Cliente Fiel,Feminino,Acessórios Eletrônicos,10.59,3,1.5885,33.3585,2023-06-13 17:43:50.763826,1:52:00 PM,Cartão de Crédito,31.77,4.761904762,1.5885,8.7
418-02-5978,Cairo,Belo Horizonte,Cliente Ocasional,Feminino,Saúde e Beleza,84.09,9,37.8405,794.6505,2023-06-14 17:43:50.763826,10:54:00 AM,Dinheiro,756.81,4.761904762,37.8405,8.0
269-04-5750,Cairo,Belo Horizonte,Cliente Fiel,Masculino,Acessórios de Moda,73.82,4,14.764,310.044,2023-06-15 17:43:50.763826,6:31:00 PM,Dinheiro,295.28,4.761904762,14.764,6.7
157-13-5295,Alex,São Paulo,Cliente Fiel,Masculino,Saúde e Beleza,51.94,10,25.97,545.37,2023-06-16 17:43:50.763826,6:24:00 PM,Carteira Digital,519.4,4.761904762,25.97,6.5
645-78-8093,Alex,São Paulo,Cliente Ocasional,Feminino,Esportes e Viagens,93.14,2,9.314,195.594,2023-06-17 17:43:50.763826,6:09:00 PM,Carteira Digital,186.28,4.761904762,9.314,4.1
211-30-9270,Giza,Rio de Janeiro,Cliente Ocasional,Masculino,Saúde e Beleza,17.41,5,4.3525,91.4025,2023-06-18 17:43:50.763826,3:16:00 PM,Cartão de Crédito,87.05,4.761904762,4.3525,4.9
755-12-3214,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Acessórios de Moda,44.22,5,11.055,232.155,2023-06-19 17:43:50.763826,5:07:00 PM,Cartão de Crédito,221.1,4.761904762,11.055,8.6
346-84-3103,Cairo,Belo Horizonte,Cliente Fiel,Feminino,Acessórios Eletrônicos,13.22,5,3.305,69.405,2023-06-20 17:43:50.763826,7:26:00 PM,Dinheiro,66.1,4.761904762,3.305,4.3
478-06-7835,Alex,São Paulo,Cliente Ocasional,Masculino,Acessórios de Moda,89.69,1,4.4845,94.1745,2023-06-21 17:43:50.763826,11:20:00 AM,Carteira Digital,89.69,4.761904762,4.4845,4.9
540-11-4336,Alex,São Paulo,Cliente Ocasional,Masculino,Alimentos e Bebidas,24.94,9,11.223,235.683,2023-06-22 17:43:50.763826,4:49:00 PM,Cartão de Crédito,224.46,4.761904762,11.223,5.6
448-81-5016,Alex,São Paulo,Cliente Ocasional,Masculino,Saúde e Beleza,59.77,2,5.977,125.517,2023-06-23 17:43:50.763826,12:01:00 PM,Cartão de Crédito,119.54,4.761904762,5.977,5.8
142-72-4741,Giza,Rio de Janeiro,Cliente Fiel,Masculino,Acessórios de Moda,93.2,2,9.32,195.72,2023-06-24 17:43:50.763826,6:37:00 PM,Cartão de Crédito,186.4,4.761904762,9.32,6.0
217-58-1179,Alex,São Paulo,Cliente Fiel,Masculino,Casa e Estilo de Vida,62.65,4,12.53,263.13,2023-06-25 17:43:50.763826,11:25:00 AM,Dinheiro,250.6,4.761904762,12.53,4.2
376-02-8238,Cairo,Belo Horizonte,Cliente Ocasional,Masculino,Casa e Estilo de Vida,93.87,8,37.548,788.508,2023-06-26 17:43:50.763826,6:42:00 PM,Cartão de Crédito,750.96,4.761904762,37.548,8.3
530-90-9855,Alex,São Paulo,Cliente Fiel,Masculino,Casa e Estilo de Vida,47.59,8,19.036,399.756,2023-06-27 17:43:50.763826,2:47:00 PM,Dinheiro,380.72,4.761904762,19.036,5.7
866-05-7563,Cairo,Belo Horizonte,Cliente Fiel,Feminino,Acessórios Eletrônicos,81.4,3,12.21,256.41,2023-06-28 17:43:50.763826,7:43:00 PM,Dinheiro,244.2,4.761904762,12.21,4.8
604-70-6476,Alex,São Paulo,Cliente Fiel,Masculino,Acessórios de Moda,17.94,5,4.485,94.185,2023-06-29 17:43:50.763826,2:04:00 PM,Carteira Digital,89.7,4.761904762,4.485,6.8
